id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,class
47399,16800, 36 months,9.67,539.49,B,5 years,RENT,42000,Not Verified,debt_consolidation,20.71,0,Aug-03,0,6,0,8063,79.8,14,0,0,0,0,21960,10100,0
124866,25000, 60 months,21.49,683.25,E,4 years,MORTGAGE,71102,Verified,debt_consolidation,17.32,0,Jan-01,1,6,0,15727,62.4,15,0,0,0,0,45678,25200,0
192846,19000, 60 months,19.05,493.4,D,1 year,RENT,60000,Verified,debt_consolidation,19.96,1,Mar-92,0,10,0,6892,40.1,30,0,0,0,0,308830,17200,0
864870,20000, 36 months,8.19,628.49,A,8 years,RENT,60000,Source Verified,credit_card,31.76,0,Oct-01,0,13,0,37723,53.8,30,0,0,0,0,101355,70100,0
73335,5800, 36 months,12.99,195.4,B,3 years,MORTGAGE,75500,Verified,debt_consolidation,28.2,0,Mar-04,0,10,0,30987,75.4,22,0,0,0,0,405834,41100,0
142659,6250, 36 months,18.49,227.5,D,5 years,MORTGAGE,41808,Verified,debt_consolidation,26.75,0,May-00,2,9,0,8732,52.3,12,0,0,0,0,142125,16700,0
335035,7000, 36 months,10.99,229.14,B,3 years,RENT,50000,Not Verified,debt_consolidation,14.41,0,Aug-01,1,6,0,7497,91.4,25,0,0,0,0,59017,8200,0
366362,21000, 36 months,7.69,655.07,A,4 years,RENT,1.00E+05,Source Verified,debt_consolidation,19.73,0,Mar-04,0,15,0,26177,83.6,18,0,0,0,0,72758,31300,0
128590,10000, 36 months,10.16,323.43,B,3 years,MORTGAGE,50000,Source Verified,credit_card,18.79,0,Jul-91,2,11,0,21151,59.7,32,0,0,0,0,110366,35400,0
445518,23475, 36 months,14.47,807.69,C,10+ years,OWN,150000,Source Verified,debt_consolidation,9.19,0,Sep-03,0,14,1,12931,40.9,35,0,0,0,172,43230,31600,0
169099,26375, 36 months,13.11,890.08,B,3 years,MORTGAGE,60000,Verified,debt_consolidation,20.09,0,Mar-01,0,9,0,22100,87,22,0,0,0,0,211193,25400,0
82589,10000, 36 months,19.52,369.2,D,10+ years,MORTGAGE,86000,Not Verified,debt_consolidation,13.3,0,Jan-06,3,16,0,12588,36.4,23,0,0,0,0,44257,34600,0
253793,10000, 36 months,11.99,332.1,B,10+ years,RENT,61000,Verified,credit_card,6.22,0,Sep-96,0,6,0,10638,72.9,19,0,0,0,205,10638,14600,0
183510,7200, 36 months,11.14,236.2,B,5 years,RENT,50000,Not Verified,credit_card,16.22,0,Jun-95,0,10,0,11017,51.5,15,0,0,0,0,17360,21400,0
659221,5000, 36 months,6.24,152.66,A,10+ years,MORTGAGE,67000,Source Verified,debt_consolidation,8.94,3,Mar-84,1,17,0,1754,14,50,0,0,0,0,142164,12500,0
138019,16000, 60 months,16.29,391.56,C,3 years,RENT,65000,Source Verified,major_purchase,10.04,0,Mar-00,1,11,0,21194,94.7,25,0,0,0,0,184005,22378,0
330042,28000, 60 months,16.99,695.73,D,10+ years,OWN,122000,Source Verified,debt_consolidation,31.18,0,Jan-92,1,9,0,18180,95.7,34,0,0,0,0,218166,19000,0
58199,21000, 36 months,6.62,644.78,A,8 years,MORTGAGE,110500,Verified,credit_card,19.89,0,Jun-89,0,13,0,41540,62.7,26,0,0,0,0,300313,66200,0
158461,17500, 60 months,15.8,423.71,C,10+ years,MORTGAGE,63000,Verified,debt_consolidation,8.82,0,May-88,6,19,0,15174,18.5,46,0,0,0,0,182197,82100,0
114441,14000, 36 months,9.71,449.84,B,10+ years,OWN,111400,Verified,debt_consolidation,8.94,1,Jun-97,1,11,0,28657,68.6,27,0,0,0,0,595985,41800,0
158489,12000, 36 months,13.11,404.97,B,9 years,MORTGAGE,175000,Source Verified,debt_consolidation,16.73,0,Feb-99,1,17,0,36626,75.1,43,0,0,0,0,53690,48800,0
151887,13000, 60 months,22.95,366.11,F,10+ years,MORTGAGE,50600,Verified,debt_consolidation,5.19,0,May-03,4,5,0,4960,67.9,23,0,0,0,0,68405,7300,0
352813,8000, 36 months,10.99,261.88,B,< 1 year,RENT,33000,Source Verified,credit_card,17.75,0,Aug-05,0,8,0,5995,63.1,11,0,0,0,0,13403,9500,0
848348,6000, 36 months,13.66,204.08,C,10+ years,RENT,50000,Source Verified,other,17.86,0,Mar-02,0,12,1,1637,16.2,31,0,0,0,1253,210225,10100,0
373497,10000, 36 months,12.99,336.9,C,< 1 year,OWN,75000,Verified,debt_consolidation,6.22,0,Jul-90,2,6,1,8213,34,20,0,0,0,0,9520,24500,0
175059,10000, 36 months,14.09,342.22,B,5 years,MORTGAGE,49000,Source Verified,debt_consolidation,6.69,0,Aug-99,0,11,1,5338,76.3,23,0,0,0,0,177146,7000,0
159556,21000, 60 months,15.31,503.02,C,10+ years,MORTGAGE,130000,Verified,home_improvement,12.9,0,Jan-98,1,20,0,20825,53.4,36,0,0,0,0,450832,39000,0
591704,20000, 60 months,10.99,434.75,B,< 1 year,MORTGAGE,70000,Not Verified,debt_consolidation,16.37,1,Dec-89,1,13,0,11642,37.1,36,0,0,0,0,262306,31400,0
200229,10000, 36 months,17.77,360.38,D,< 1 year,RENT,38000,Verified,debt_consolidation,33.63,18,Jun-01,1,21,0,8285,83.7,46,0,0,0,0,117754,9900,0
245670,6500, 36 months,11.44,214.16,B,6 years,MORTGAGE,60000,Source Verified,vacation,26.48,0,Apr-01,1,12,0,10652,58.5,21,0,0,0,0,237511,18200,0
283783,12000, 60 months,16.99,298.17,D,10+ years,MORTGAGE,101000,Source Verified,home_improvement,4.98,2,Jun-98,1,9,1,8838,56.7,33,0,0,0,682,462888,15600,0
194693,14000, 36 months,12.12,465.81,B,10+ years,MORTGAGE,109000,Source Verified,home_improvement,10.9,0,Sep-93,3,8,0,30740,62,26,0,0,0,0,103022,49600,0
336865,9600, 36 months,13.98,328.02,C,7 years,RENT,40000,Source Verified,debt_consolidation,15.3,0,Sep-02,0,7,0,8727,74,12,0,0,0,0,20912,11800,0
381610,28000, 36 months,6.49,858.05,A,10+ years,MORTGAGE,78000,Source Verified,credit_card,18.03,0,May-00,0,8,0,23040,56.3,36,0,0,0,0,252917,40900,0
100694,15000, 36 months,15.22,521.6,C,10+ years,MORTGAGE,113000,Source Verified,debt_consolidation,19.26,1,Apr-00,0,18,0,14495,66.5,53,0,0,0,0,247611,21800,0
95794,10400, 60 months,15.22,248.62,C,2 years,MORTGAGE,57000,Verified,credit_card,19.77,0,Dec-98,0,11,0,12993,83.8,37,0,0,0,0,165115,15500,0
243665,16000, 60 months,14.31,374.87,C,4 years,RENT,74600,Verified,credit_card,27.35,0,Aug-95,3,14,0,22339,64.4,26,0,0,0,0,49932,34700,0
381632,4500, 36 months,11.67,148.76,B,< 1 year,MORTGAGE,80000,Not Verified,debt_consolidation,14.84,0,Apr-92,4,9,1,16714,36.8,31,0,0,0,0,272077,45400,0
866236,9000, 36 months,13.66,306.12,C,8 years,MORTGAGE,57000,Source Verified,home_improvement,15.71,0,Nov-04,0,9,0,7940,82.7,11,0,0,0,0,346921,9600,0
194326,2400, 36 months,17.27,85.89,C,2 years,RENT,72000,Not Verified,major_purchase,3.86,1,Sep-99,1,11,0,4137,55.9,18,0,0,0,0,6719,7400,0
168699,35000, 60 months,21.98,966.27,E,6 years,MORTGAGE,135000,Source Verified,debt_consolidation,13.91,0,Jul-98,2,14,0,23116,85.6,26,0,0,0,0,344728,27000,0
450563,9000, 36 months,14.98,311.9,C,4 years,MORTGAGE,55000,Not Verified,debt_consolidation,16.2,1,Aug-04,0,14,0,10010,33.5,24,0,0,0,0,30860,29900,0
420900,22000, 60 months,19.99,582.75,E,10+ years,MORTGAGE,103000,Source Verified,other,10.71,0,Mar-98,2,12,0,16484,32.7,33,0,0,0,2413,294615,50400,0
422908,28000, 60 months,19.99,741.68,E,7 years,MORTGAGE,4.00E+05,Source Verified,home_improvement,5.38,1,Nov-02,5,11,0,14732,30.8,22,0,0,0,0,731887,47800,0
416747,20000, 36 months,6.62,614.08,A,9 years,MORTGAGE,75000,Verified,debt_consolidation,22.1,0,May-86,0,13,0,18399,31,38,0,0,0,37,220545,58775,0
51976,21250, 60 months,24.5,617.51,F,2 years,MORTGAGE,115000,Source Verified,other,8.24,1,Jun-06,0,13,1,14145,65.5,20,0,0,0,0,263271,21600,0
98742,2800, 36 months,15.88,98.28,C,10+ years,MORTGAGE,55000,Not Verified,other,7.09,0,Aug-04,0,9,0,950,20.7,27,0,0,0,0,201829,4600,0
461563,24000, 60 months,9.67,506.05,B,7 years,MORTGAGE,93000,Source Verified,credit_card,16.74,0,Jan-98,2,19,0,17846,25.4,38,0,0,0,0,216224,70200,0
382887,6600, 36 months,15.61,230.77,D,n/a,RENT,16800,Verified,debt_consolidation,21.71,0,Sep-91,1,10,0,6576,93.9,17,0,0,0,0,14648,7000,0
145094,9825, 36 months,12.12,326.9,B,n/a,OWN,32259,Source Verified,debt_consolidation,23.7,0,Nov-87,0,9,0,14554,60.6,17,0,0,0,0,14554,24000,0
179596,10000, 36 months,13.11,337.47,B,10+ years,MORTGAGE,110000,Verified,debt_consolidation,31.09,0,Jan-91,2,15,0,42573,84.6,52,0,0,0,0,248506,50300,0
872617,17600, 36 months,12.99,592.93,C,10+ years,MORTGAGE,49500,Source Verified,debt_consolidation,27.1,0,Jun-94,0,8,0,17661,76.5,16,0,0,0,0,228513,23100,0
368566,3750, 36 months,10.99,122.76,B,4 years,RENT,50000,Not Verified,debt_consolidation,14.76,0,Mar-09,1,8,0,1453,15.6,11,0,0,0,0,26394,9300,0
103261,10000, 36 months,16.78,355.44,C,10+ years,RENT,61500,Not Verified,debt_consolidation,13.89,0,Jan-93,1,22,0,8648,45.3,48,0,0,0,205,109584,19100,0
92396,21350, 36 months,16.78,758.86,C,n/a,MORTGAGE,48400,Verified,credit_card,12.22,0,Nov-04,1,11,0,12538,58.3,16,0,0,0,0,122333,21500,0
864332,10000, 60 months,12.39,224.43,C,8 years,MORTGAGE,61896,Source Verified,home_improvement,10.16,0,Apr-82,0,3,0,1104,39.4,27,0,0,0,0,294732,2800,0
416619,10000, 36 months,7.9,312.91,A,10+ years,MORTGAGE,150000,Not Verified,credit_card,3.99,2,May-96,0,16,0,4881,8.2,37,0,0,1,300,226604,59400,0
308724,17000, 36 months,6.03,517.41,A,3 years,MORTGAGE,45000,Not Verified,credit_card,8,0,Sep-99,0,12,0,17160,36.1,27,0,0,0,0,269023,47600,0
107837,5600, 36 months,17.56,201.22,D,6 years,MORTGAGE,96000,Not Verified,major_purchase,19.08,0,Jul-96,2,17,0,8705,79.9,37,0,0,0,0,325674,10900,0
444742,18000, 60 months,19.97,476.59,D,2 years,MORTGAGE,60000,Source Verified,debt_consolidation,10.24,0,Aug-02,1,30,2,6582,27.1,39,0,0,0,0,107090,24300,0
312173,10500, 36 months,6.03,319.58,A,< 1 year,RENT,83000,Not Verified,debt_consolidation,23.47,0,May-04,2,25,0,2855,11.1,45,0,0,0,0,185392,25800,0
375209,8375, 36 months,12.99,282.15,C,7 years,MORTGAGE,41000,Not Verified,debt_consolidation,21.81,0,Nov-99,0,12,0,11721,61,29,0,0,0,0,218905,19200,0
48474,18825, 36 months,12.85,632.93,B,n/a,MORTGAGE,52000,Verified,credit_card,14.61,0,Jul-97,1,23,0,16469,20.5,39,0,0,0,0,201789,82000,0
259443,5000, 36 months,12.39,167.01,C,1 year,RENT,50000,Not Verified,moving,10.54,0,May-01,0,3,0,7704,37.6,9,0,0,0,0,16906,20500,0
54949,7125, 36 months,15.1,247.34,C,< 1 year,OWN,31000,Verified,debt_consolidation,9.41,0,Jan-03,2,19,1,6321,55.9,44,0,0,0,0,65468,11300,0
392202,19900, 36 months,10.99,651.41,B,9 years,MORTGAGE,90000,Not Verified,debt_consolidation,10.03,0,Oct-87,1,13,0,20571,50.8,29,0,0,0,0,139753,40500,0
73143,10000, 36 months,6.97,308.64,A,5 years,MORTGAGE,59000,Not Verified,credit_card,10.36,0,Jul-83,0,18,0,9648,17.4,33,0,0,0,0,135941,55600,0
337187,7825, 36 months,15.61,273.6,D,10+ years,RENT,55370,Source Verified,debt_consolidation,26.81,0,Aug-02,0,11,1,2351,35.1,17,0,0,0,75,20208,6700,0
373075,7200, 36 months,12.99,242.57,C,1 year,MORTGAGE,110000,Not Verified,debt_consolidation,21.92,0,Feb-96,0,16,0,11123,83,59,0,0,0,0,176002,13400,0
440951,7800, 36 months,9.67,250.48,B,10+ years,MORTGAGE,62000,Not Verified,debt_consolidation,8.85,1,Aug-93,1,12,0,7602,29.1,42,0,0,0,0,263115,26100,0
47290,6000, 36 months,14.47,206.44,C,10+ years,MORTGAGE,85000,Not Verified,debt_consolidation,24.86,0,Jul-96,2,10,0,25781,89,23,0,0,0,0,173233,50800,0
111172,8800, 36 months,18.85,321.91,D,< 1 year,RENT,40000,Not Verified,debt_consolidation,26.88,0,Sep-03,1,18,0,12468,59.7,34,0,0,0,0,57357,20900,0
388675,17000, 36 months,16.99,606.02,D,8 years,MORTGAGE,55000,Not Verified,other,20.4,0,Oct-98,0,8,0,8620,99.1,17,0,0,0,0,168484,8700,0
84658,10500, 36 months,12.99,353.74,B,3 years,RENT,31000,Verified,debt_consolidation,18.84,0,Aug-95,0,11,0,16824,51,20,0,0,0,0,16824,33000,0
149641,9000, 36 months,6.03,273.92,A,4 years,MORTGAGE,90000,Source Verified,debt_consolidation,13.07,1,Jun-99,0,16,0,13776,22.5,39,0,0,0,0,183313,61200,0
234253,21000, 60 months,11.44,461.22,B,< 1 year,MORTGAGE,147000,Verified,home_improvement,10.5,0,Jan-89,2,27,0,16255,18.7,38,0,0,0,0,391757,86800,0
438032,6000, 36 months,12.49,200.7,B,5 years,RENT,35000,Not Verified,debt_consolidation,21.74,0,Dec-07,0,5,0,3800,45.8,7,0,0,0,0,27595,8300,0
301459,8400, 36 months,13.35,284.45,C,8 years,MORTGAGE,91000,Source Verified,car,21.02,4,May-00,0,8,0,9656,47.8,18,0,0,0,0,178680,20200,0
458555,15000, 60 months,16.99,372.71,D,10+ years,MORTGAGE,140000,Verified,debt_consolidation,16.82,0,Feb-97,0,9,3,4790,61.4,27,0,0,0,11685,117952,7800,0
758526,24000, 36 months,8.18,754.07,B,2 years,RENT,85000,Source Verified,debt_consolidation,12.05,0,Mar-04,1,13,0,8926,15.3,30,0,0,0,0,31872,58300,0
764122,14000, 36 months,10.99,458.28,B,4 years,RENT,70000,Source Verified,debt_consolidation,16.01,0,Jul-94,0,16,1,12870,57.5,24,0,0,0,78,21459,22400,0
158786,24000, 36 months,6.03,730.46,A,9 years,MORTGAGE,122000,Verified,debt_consolidation,21.71,0,Mar-99,0,22,0,55939,17.4,45,0,0,0,0,700336,166100,0
323449,3000, 36 months,16.29,105.91,D,10+ years,MORTGAGE,33000,Not Verified,other,16.69,0,Mar-03,2,11,0,7813,28.5,14,0,0,0,0,18322,27400,0
309940,14000, 60 months,19.52,367.19,E,10+ years,RENT,51000,Source Verified,debt_consolidation,25.41,0,Nov-94,0,14,1,14403,53.1,33,0,0,0,174,76038,27100,0
388498,10000, 36 months,11.67,330.57,B,6 years,MORTGAGE,60000,Not Verified,debt_consolidation,32.22,0,Mar-02,2,12,0,7600,34.2,22,0,0,0,0,274506,22200,0
173724,16000, 36 months,19.05,586.91,D,9 years,MORTGAGE,38000,Verified,debt_consolidation,31.11,0,Jun-02,1,7,0,6852,95.2,19,0,0,0,0,20985,7200,0
133728,9600, 36 months,10.16,310.49,B,7 years,MORTGAGE,42000,Not Verified,credit_card,18.74,1,Jul-87,0,12,0,9878,35.3,21,0,0,0,0,93381,28000,0
601416,10000, 60 months,9.99,212.43,B,10+ years,MORTGAGE,53575,Not Verified,credit_card,14.31,0,Mar-02,0,6,1,8964,59.8,16,0,0,0,0,35429,15000,0
140428,16800, 36 months,19.05,616.25,D,10+ years,MORTGAGE,89500,Not Verified,credit_card,19.55,0,Mar-92,1,15,0,40493,83.5,27,0,0,0,0,168342,48500,0
273516,20000, 36 months,13.35,677.26,C,10+ years,MORTGAGE,77000,Source Verified,debt_consolidation,26.01,0,Nov-01,0,9,0,8484,61.9,14,0,0,0,0,152435,13700,0
90003,19200, 36 months,10.99,628.5,B,6 years,MORTGAGE,125000,Not Verified,debt_consolidation,21.42,0,Apr-99,2,6,0,13582,83.3,19,0,0,0,307,410504,16300,0
109062,6000, 36 months,18.85,219.49,D,1 year,MORTGAGE,115000,Not Verified,debt_consolidation,22.73,0,Jan-95,1,18,0,7796,82.1,45,0,0,0,0,383581,9500,0
416889,13000, 36 months,16.59,460.84,D,5 years,MORTGAGE,50000,Source Verified,debt_consolidation,21.36,0,Aug-07,1,17,0,7908,46.2,23,0,0,0,0,29016,17100,0
153436,21000, 36 months,8.9,666.82,A,10+ years,MORTGAGE,6.00E+05,Source Verified,debt_consolidation,6.37,0,Jul-00,1,7,0,56827,62.1,21,0,0,0,0,73243,65400,0
166980,3200, 36 months,12.12,106.47,B,10+ years,MORTGAGE,68004,Not Verified,major_purchase,10.2,0,Oct-97,1,6,0,407,6.2,19,0,0,0,770,55974,6600,0
189210,18000, 36 months,14.09,615.99,B,10+ years,MORTGAGE,95000,Not Verified,debt_consolidation,24.85,0,Jul-94,1,8,0,19669,86.3,32,0,0,0,0,261551,22800,0
114732,12375, 36 months,15.22,430.32,C,10+ years,MORTGAGE,52942,Source Verified,debt_consolidation,14.71,0,Sep-89,1,10,1,29329,90,17,0,0,0,0,98049,32600,0
510021,20000, 36 months,5.32,602.3,A,10+ years,OWN,70000,Not Verified,debt_consolidation,24.93,0,Sep-79,0,17,0,5584,5.1,28,0,0,0,0,23007,109100,0
118867,8000, 36 months,17.56,287.46,D,6 years,RENT,48000,Not Verified,debt_consolidation,20.85,0,Apr-02,2,14,0,7242,58.9,30,0,0,0,0,73109,12300,0
56111,24000, 36 months,7.9,750.97,A,10+ years,MORTGAGE,60000,Source Verified,credit_card,22.18,0,Feb-06,1,8,0,23574,63.2,20,0,0,0,0,52717,37300,0
698938,12000, 60 months,16.55,295.34,D,10+ years,MORTGAGE,61048,Source Verified,other,16.24,0,Dec-02,0,6,0,1988,26.5,23,0,0,0,0,6484,7500,0
317454,9600, 36 months,15.61,335.67,D,10+ years,RENT,160000,Not Verified,debt_consolidation,12.71,3,Jan-97,3,10,0,5657,41.9,42,0,0,0,0,76219,13500,0
112734,12675, 36 months,17.56,455.44,D,< 1 year,RENT,90000,Verified,debt_consolidation,7.96,0,Jul-99,4,8,1,8158,69.7,42,0,0,0,0,19881,11700,0
768139,9600, 36 months,12.69,322.04,C,10+ years,RENT,42000,Source Verified,debt_consolidation,21.14,0,May-97,1,9,1,3170,29.4,33,0,0,0,699,19389,10800,0
597318,21750, 36 months,17.57,781.64,D,9 years,RENT,43500,Source Verified,major_purchase,0.69,0,Feb-07,0,5,0,120,0.8,6,0,0,0,0,120,14900,0
176417,17500, 60 months,21.49,478.28,E,3 years,MORTGAGE,68933,Verified,debt_consolidation,23.48,0,Jul-01,1,14,0,16597,97.6,32,0,0,0,0,285186,17000,0
277546,23000, 36 months,12.49,769.33,B,10+ years,OWN,68500,Source Verified,credit_card,22.44,1,Jul-88,1,16,0,24663,32.7,35,0,0,0,0,90410,75500,0
305267,5600, 36 months,13.35,189.64,C,10+ years,OWN,38208,Source Verified,home_improvement,18.23,0,Apr-02,0,6,0,11221,84.4,21,0,0,0,0,23077,13300,0
364170,13475, 60 months,22.15,373.32,E,8 years,RENT,50000,Verified,debt_consolidation,24.29,0,Jul-04,1,8,0,10208,58,18,0,0,0,0,43378,17500,0
197445,22000, 36 months,21,828.86,E,7 years,RENT,55500,Verified,debt_consolidation,24.65,0,Feb-99,3,17,0,13009,70.7,40,0,0,0,0,51614,18400,0
755315,8000, 36 months,12.69,268.36,C,10+ years,RENT,35000,Not Verified,debt_consolidation,10.88,0,Nov-89,1,10,0,6999,40.2,23,0,0,0,972,10595,17400,0
104336,24000, 60 months,12.35,538.13,B,5 years,RENT,102000,Source Verified,credit_card,9.93,0,Apr-00,0,11,0,26401,68,38,0,0,0,0,411457,38800,0
386692,4800, 36 months,14.49,165.2,C,7 years,MORTGAGE,64000,Not Verified,debt_consolidation,9.86,0,Oct-00,0,12,2,3783,80.5,23,0,0,0,58,445612,4700,0
614557,6600, 36 months,12.69,221.4,C,< 1 year,MORTGAGE,26000,Verified,debt_consolidation,24.93,0,Aug-85,2,10,1,4239,49.9,26,0,0,0,0,4239,8500,0
437795,3500, 36 months,14.64,120.72,C,2 years,RENT,31200,Not Verified,moving,13.15,0,Nov-06,1,4,0,4305,48.4,10,0,0,0,0,8219,8900,0
430693,4500, 36 months,12.99,151.61,B,5 years,RENT,25000,Source Verified,credit_card,30.87,0,Jul-04,1,6,0,6199,43.7,10,0,0,0,0,32817,14200,0
143976,4000, 36 months,15.8,140.24,C,1 year,RENT,20000,Not Verified,major_purchase,8.28,0,Oct-03,1,6,0,739,16.1,18,0,0,0,0,23398,4600,0
459597,20000, 36 months,12.85,672.44,B,2 years,MORTGAGE,56000,Source Verified,debt_consolidation,13.59,0,Aug-96,0,14,1,15018,58.7,27,0,0,0,0,162082,25600,0
64794,30000, 36 months,21,1130.26,E,9 years,MORTGAGE,83000,Verified,credit_card,11.23,0,Jan-02,2,15,0,34718,76,20,0,0,0,0,186274,45700,0
430389,20000, 36 months,7.9,625.81,A,10+ years,OWN,62500,Source Verified,credit_card,18.28,0,Dec-02,2,8,0,25554,61.6,20,0,0,0,0,132964,41500,0
387309,6000, 36 months,7.69,187.17,A,< 1 year,RENT,25000,Not Verified,debt_consolidation,28.76,0,Aug-05,0,7,0,6023,31.2,15,0,0,0,0,21223,19300,0
443894,20000, 36 months,7.9,625.81,A,6 years,RENT,47000,Source Verified,credit_card,27.82,0,Sep-99,1,24,0,25546,31.9,38,0,0,0,0,48130,80100,0
807487,32000, 60 months,16.55,787.57,D,9 years,MORTGAGE,90750,Verified,debt_consolidation,12.34,0,Sep-94,0,11,0,29760,83.8,34,0,0,0,0,331435,35500,0
395279,12950, 60 months,19.99,343.03,E,7 years,MORTGAGE,36122,Source Verified,home_improvement,4.68,0,Dec-96,0,7,1,6063,36.5,18,0,0,0,0,113534,16600,0
141981,23850, 36 months,14.33,818.97,C,10+ years,MORTGAGE,53000,Verified,debt_consolidation,8.45,0,Sep-94,3,20,0,18843,37.5,29,0,0,0,0,177065,50200,0
162317,35000, 60 months,15.8,847.42,C,1 year,MORTGAGE,1.00E+05,Verified,debt_consolidation,23.14,0,Oct-97,3,9,0,34146,49.2,31,0,0,0,0,324878,69400,0
312422,15000, 36 months,7.12,463.98,A,10+ years,MORTGAGE,96000,Not Verified,car,22.91,1,Nov-86,0,13,0,27185,23.5,27,0,0,0,0,395285,115800,0
164707,6000, 36 months,18.75,219.18,D,2 years,RENT,58000,Verified,other,5.26,0,Sep-87,0,6,1,29,0.4,53,0,0,0,0,20663,7100,0
443381,6000, 36 months,10.99,196.41,B,< 1 year,RENT,72500,Not Verified,house,12.83,0,Nov-02,0,15,0,3227,15,25,0,0,0,0,34807,21500,0
149193,8000, 36 months,18.49,291.19,D,4 years,RENT,34000,Verified,credit_card,23.44,0,Jun-01,0,5,0,4772,83.7,11,0,0,0,0,31115,5700,0
95726,11100, 36 months,18.85,406.05,D,10+ years,MORTGAGE,84500,Verified,home_improvement,26.1,0,Jul-97,2,9,0,11730,72.4,18,0,0,0,278,184747,16200,0
406020,10000, 36 months,14.64,344.9,C,10+ years,RENT,68000,Verified,other,12.2,1,Apr-02,1,18,0,7295,22,35,0,0,0,0,26582,33250,0
107142,19125, 60 months,15.88,463.87,C,4 years,MORTGAGE,42500,Verified,debt_consolidation,6.83,0,May-93,1,7,1,11431,75.2,23,0,0,0,0,200398,15200,0
176046,22000, 36 months,8.9,698.58,A,10+ years,MORTGAGE,116000,Verified,debt_consolidation,10.21,0,Jan-99,1,10,1,93500,72.4,24,0,0,0,50,290890,146900,0
55798,6500, 36 months,8.9,206.4,A,< 1 year,MORTGAGE,35000,Not Verified,credit_card,7,0,Jan-03,0,8,0,7115,39.7,23,0,0,0,0,7115,17900,0
73698,18650, 36 months,11.99,619.36,B,10+ years,MORTGAGE,95000,Not Verified,debt_consolidation,19.12,0,Nov-88,1,14,0,48773,58.2,24,0,0,0,0,57082,83800,0
116637,24000, 60 months,23.5,683.49,F,10+ years,MORTGAGE,132000,Verified,debt_consolidation,25.91,0,Jul-89,4,16,0,38002,58,48,0,0,0,0,252281,65500,0
92597,20000, 36 months,13.05,674.37,B,10+ years,MORTGAGE,90000,Source Verified,debt_consolidation,12.09,0,Feb-94,1,19,0,17424,49.8,42,0,0,0,0,257984,35000,0
127508,28000, 36 months,15.8,981.64,C,10+ years,MORTGAGE,80000,Verified,debt_consolidation,18.6,1,Jul-97,0,10,1,4927,46,21,0,0,0,0,45579,10700,0
79585,25000, 60 months,20.2,665.14,D,10+ years,MORTGAGE,1.00E+05,Source Verified,debt_consolidation,12.17,0,Nov-99,1,12,0,19707,87.2,27,0,0,0,0,211720,22600,0
818426,25000, 60 months,7.89,505.6,A,3 years,MORTGAGE,250000,Source Verified,debt_consolidation,5.67,0,Sep-91,0,10,1,9094,35.9,34,0,0,0,0,703972,25300,0
330485,17000, 36 months,10.99,556.48,B,< 1 year,RENT,115000,Not Verified,debt_consolidation,5.14,1,Aug-02,1,11,0,14082,94.5,19,0,0,0,0,165677,14900,0
329422,18350, 36 months,14.99,636.02,C,5 years,MORTGAGE,50000,Not Verified,debt_consolidation,17.93,0,Mar-99,0,17,0,22469,81.4,28,0,0,0,0,268366,27100,0
116376,20000, 36 months,13.68,680.45,C,10+ years,MORTGAGE,1.00E+05,Verified,debt_consolidation,13.9,1,Dec-85,0,16,0,12192,79.2,29,0,0,0,52,24061,15400,0
193439,10000, 36 months,6.03,304.36,A,5 years,MORTGAGE,60000,Verified,other,33.68,0,Jul-99,0,13,0,16040,56.9,48,0,0,0,0,82815,28200,0
401028,10000, 36 months,12.49,334.49,B,5 years,RENT,66819,Source Verified,debt_consolidation,16.38,0,Jan-02,1,10,0,10201,40.8,19,0,0,0,348,31556,25000,0
457406,10000, 60 months,19.22,260.62,D,5 years,RENT,46000,Verified,vacation,16.12,0,Aug-02,0,7,0,5706,92,13,0,0,0,0,23304,6200,0
300068,14400, 36 months,10.15,465.67,B,2 years,RENT,60000,Verified,debt_consolidation,6.58,0,Aug-99,0,4,0,12035,94,12,0,0,0,0,12035,12800,0
55826,12000, 60 months,19.2,312.61,D,6 years,MORTGAGE,62000,Verified,debt_consolidation,27.09,0,Nov-07,5,14,0,11434,54.7,18,0,0,0,0,260365,20900,0
182601,16000, 36 months,12.12,532.35,B,n/a,MORTGAGE,58000,Verified,debt_consolidation,25.18,0,Jul-87,1,7,0,37088,93.7,22,0,0,0,0,153185,39600,0
45464,8000, 36 months,14.98,277.25,C,n/a,MORTGAGE,60000,Source Verified,debt_consolidation,24.98,0,Feb-02,2,9,0,5426,49.3,29,0,0,0,133,205866,11000,0
42805,8500, 36 months,11.99,282.29,B,10+ years,RENT,76000,Verified,credit_card,3.28,0,Nov-10,0,5,0,8202,55.4,5,0,0,0,0,8202,14800,0
403221,5525, 36 months,14.16,189.27,C,10+ years,MORTGAGE,48000,Source Verified,debt_consolidation,27.05,1,Mar-01,1,8,0,2466,23,13,0,0,0,0,21313,10700,0
